"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"pavlovia","0","94","0.0-0.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","67514","0.0-1.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","67252.43500003126","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","75972","0.0-2.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","8455.73000004515","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of speech samples. You will be asked to type what you heard the person say and rate how much effort it took to understand the speech. <br> While you do have the option to replay the utterance, please do not press replay unless there was some reason you could not hear the utterance (for example, if there was an unexpected loud noise outside). <br> Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","","",""
"survey-text","3","84779","0.0-3.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","8799.400000018068","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","85976","0.0-4.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","1195.4100000439212",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","92502","0.0-5.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","6520.645000040531","","audio/attention/check1_70.wav","0","1","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","97926","0.0-6.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","5422.030000016093","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","","",""
"fullscreen","7","101606","0.0-9.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","","","","","","","true","","","","","","","","","","","","","","","","",""
"instructions","8","164895","0.0-10.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","63286.785000003874","","","","","","","[{""page_index"":0,""viewing_time"":57611.15499999141},{""page_index"":1,""viewing_time"":3436.745000013616},{""page_index"":2,""viewing_time"":2238.004999991972}]","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","165899","0.0-11.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","10","167704","0.0-12.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","11","190183","0.0-13.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","22476.550000021234","","./audio/sim_nm_Pink5_CA03_09.wav","","1","","","","","{""Transcription"":""its no ray embryo""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","12","191988","0.0-14.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","13","201053","0.0-15.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","9062","","./audio/sim_nm_Pink5_CA03_09.wav","","0","","","","","","1280 x 800","93","","","","","","","","","","","",""
"html-keyboard-response","14","201555","0.0-16.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm_Pink5_CA03_09.wav","","","","","","null","","","","true","","1","2","","","","","","","",""
"html-keyboard-response","15","202559","0.0-17.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","16","204366","0.0-18.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","17","233440","0.0-19.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","29059.874999977183","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","1","","","","","{""Transcription"":""The large slide scuffled into the ""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","18","235243","0.0-20.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","19","273906","0.0-21.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","38661","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","","1280 x 800","93","","","","","","","","","","","",""
"html-keyboard-response","20","274409","0.0-22.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","","","","","null","","","","true","","2","2","","","","","","","",""
"html-keyboard-response","21","275412","0.0-23.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","22","277218","0.0-24.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","23","334344","0.0-25.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","57122.23499995889","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","1","","","","","{""Transcription"":""you outloud pleasure""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","24","336146","0.0-26.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","25","342178","0.0-27.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","5619","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","","1280 x 800","76","","","","","","","","","","","",""
"html-keyboard-response","26","342682","0.0-28.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","","","","","null","","","","true","","3","2","","","","","","","",""
"html-keyboard-response","27","343687","0.0-29.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","28","345489","0.0-30.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","29","374314","0.0-31.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","28823.315000045113","","./audio/sim_N95_Babble0_CA01_09.wav","","0","","","","","{""Transcription"":""Four hours""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","30","376115","0.0-32.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","31","382176","0.0-33.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","6055","","./audio/sim_N95_Babble0_CA01_09.wav","","0","","","","","","1280 x 800","97","","","","","","","","","","","",""
"html-keyboard-response","32","382680","0.0-34.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95_Babble0_CA01_09.wav","","","","","","null","","","","true","","4","2","","","","","","","",""
"html-keyboard-response","33","383685","0.0-35.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","34","385489","0.0-36.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","35","395376","0.0-37.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","9886.539999977686","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","{""Transcription"":""Thoughts besides the partner""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","36","397177","0.0-38.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","37","404105","0.0-39.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","6925","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","","1280 x 800","100","","","","","","","","","","","",""
"html-keyboard-response","38","404610","0.0-40.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm_Babble0_CA01_07.wav","","","","","","null","","","","true","","5","2","","","","","","","",""
"html-keyboard-response","39","405616","0.0-41.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","40","407417","0.0-42.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","41","424109","0.0-43.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","16690.32499997411","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","{""Transcription"":""rice is often served in round bowls""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","42","425910","0.0-44.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","43","464609","0.0-45.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","38702","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","44","465111","0.0-46.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm_quiet_CA01_05.wav","","","","","","null","","","","true","1","6","2","","","","","","","",""
"html-keyboard-response","45","466113","0.0-47.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","46","467917","0.0-48.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","47","479033","0.0-49.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","11113.795000012033","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","{""Transcription"":""These days a chicken leg is rare dish""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","48","480833","0.0-50.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","49","486172","0.0-51.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","5341","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","50","486673","0.0-52.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95-fs_quiet_CA01_04.wav","","","","","","null","","","","true","2","7","2","","","","","","","",""
"html-keyboard-response","51","487674","0.0-53.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","52","489477","0.0-54.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","53","499497","0.0-55.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","10019.035000004806","","./audio/sim_sm-fs_Babble0_CA01_08.wav","","0","","","","","{""Transcription"":""The hearts is top corn""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","54","501303","0.0-56.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","55","507795","0.0-57.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","6484","","./audio/sim_sm-fs_Babble0_CA01_08.wav","","0","","","","","","1280 x 800","100","","","","","","","","","","","",""
"html-keyboard-response","56","508300","0.0-58.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm-fs_Babble0_CA01_08.wav","","","","","","null","","","","true","","8","2","","","","","","","",""
"html-keyboard-response","57","509303","0.0-59.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","58","511108","0.0-60.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","59","522402","0.0-61.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","11293.315000017174","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","{""Transcription"":""help the woman get back to work""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","60","524206","0.0-62.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","61","538017","0.0-63.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","13810","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","","1280 x 800","69","","","","","","","","","","","",""
"html-keyboard-response","62","538518","0.0-64.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95_Babble5_CA02_05.wav","","","","","","null","","","","true","3","9","2","","","","","","","",""
"html-keyboard-response","63","539519","0.0-65.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","64","541324","0.0-66.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","65","561127","0.0-67.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","19801.045000029262","","./audio/sim_sm_quiet_CA01_01.wav","","0","","","","","{""Transcription"":""The bird canoe swooped on the smooth planks""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","66","562932","0.0-68.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","67","568733","0.0-69.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","5805","","./audio/sim_sm_quiet_CA01_01.wav","","0","","","","","","1280 x 800","50","","","","","","","","","","","",""
"html-keyboard-response","68","569234","0.0-70.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm_quiet_CA01_01.wav","","","","","","null","","","","true","","10","2","","","","","","","",""
"html-keyboard-response","69","570238","0.0-71.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","70","572039","0.0-72.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","71","582252","0.0-73.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","10212.074999988545","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","{""Transcription"":""The juice of lemons make fine punch""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","72","584057","0.0-74.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","73","591565","0.0-75.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","7506","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
